"","x"
"146",9.52919527838605
"147",9.70824941812245
"148",10.0832734489844
"149",10.8842819931618
"150",7.76435113458196
"151",9.23097106856539
"152",10.4571037906799
"153",10.4524217289951
"154",10.0533800150532
"155",11.280155753851
"156",11.0611012842038
"157",7.7416798041113
"158",8.20160502475515
"159",10.2320704690609
"160",10.2296233738013
"161",10.628986676082
"162",10.4243962496523
"163",10.2240307966346
"164",6.8868783658024
"165",8.35035729092534
"166",10.4196961744426
"167",10.2205389541964
"168",10.220353845008
"169",10.2204379468555
"170",10.220788339138
"171",6.88597764937079
"172",9.19469807537831
"173",10.4221552529642
"174",10.029811953877
"175",9.46840683248747
"176",9.47015495536989
"177",9.65627301672197
"178",6.50677243732136
"179",7.89227746372413
"180",9.85155277288143
"181",9.85452896065988
"182",10.04936712124
"183",10.0528553811231
"184",11.5075412333361
"185",6.90933862943168
"186",8.06524403056703
"187",9.68865078628517
"188",9.88149274376352
"189",9.88619002846836
"190",9.89109110436546
"191",9.70747653967931
"192",6.67046166571623
"193",9.08434254343468
"194",10.5021140345713
"195",10.5083466669402
"196",10.314266328704
"197",10.7259500095224
"198",11.3711108961637
"199",7.09741351031062
"200",8.61237050545355
"201",10.5498556152495
"202",10.9719059791772
"203",10.3637221025583
"204",10.5731377623524
"205",10.3794748885101
"206",7.85491876840726
"207",9.17256091741717
"208",10.6066452287015
"209",10.6154449861356
"210",10.4218049764531
"211",10.4307560987203
"212",10.0454904069125
"213",7.0393892448855
"214",8.54380879099902
"215",10.4680927976085
"216",10.6814895108821
"217",10.4876446827236
"218",10.4976325245082
"219",12.0238310740229
"220",7.95353245272373
"221",9.47006043289288
"222",11.8295369534801
"223",11.8414923021492
"224",11.8535877442274
"225",11.6395432930732
"226",11.2115246885727
"227",7.41676808094951
"228",8.83159942135867
"229",11.9160626896063
"230",10.8340935370235
"231",10.4361832268941
"232",10.8577997518955
"233",12.2009277329681
"234",8.22870526902607
"235",9.79900797053047
"236",11.7795754155412
"237",12.4941948776334
"238",12.5084758668796
"239",12.0497961393433
"240",12.0637235709252
"241",8.29473680817386
"242",9.68972099730719
"243",9.39280042598661
"244",12.6999734801201
"245",13.4978651804267
"246",13.8038749624807
"247",14.6709330801865
"248",13.6263208169981
"249",8.69186981570523
"250",10.3714266373833
"251",12.492630569244
"252",12.0582531033857
"253",13.3181444823384
"254",15.287010093349
"255",15.0418904518724
"256",9.78072558822362
"257",12.849210099048
"258",15.4760976908353
"259",15.227272721407
"260",14.4163018276903
"261",15.0275884329113
"262",14.503464781719
"263",9.80002532605557
"264",11.9191986347118
"265",15.8052632325167
"266",15.2531576484826
"267",14.7201149423873
"268",14.7631668091228
"269",15.0939434417846
"270",10.0034599099311
"271",13.1392324126075
"272",16.7630204516054
"273",15.8671308613362
"274",14.7324436793787
"275",14.4920076109826
"276",14.8148642283309
"277",11.6747136884038
"278",14.4718405018177
"279",15.2275375907775
"280",15.5655220239665
"281",15.309633160497
"282",15.6487654726703
"283",16.3060046111748
"284",11.4461737498298
"285",13.6504834561527
"286",16.119716004193
"287",17.1216718485647
"288",17.1648041103566
"289",17.8831647867902
"290",17.2500988122999
"291",12.5821163483616
"292",15.8946583526908
"293",19.5032577520407
"294",19.5493376598749
"295",18.8547724863023
"296",19.2656581420655
"297",18.5801212690853
"298",12.0713488853743
"299",14.3907213539916
"300",17.654356851744
"301",17.3550936599142
"302",19.1495968031162
"303",20.3308294836698
"304",19.9843257428973
"305",13.4904649622194
"306",14.8871476984592
"307",19.7211346553563
"308",21.3411822886928
"309",20.181689641882
"310",20.6124185727152
"311",21.8780651890966
"312",13.9366281935834
"313",16.2900818697437
"314",20.3634940161262
"315",21.1986377810376
"316",20.8286929100332
"317",21.6812969259312
"318",21.7154252452802
"319",15.2269706538954
"320",18.8516949284127
"321",22.2371143970141
"322",21.4274199919653
"323",21.0477501124258
"324",20.6739659747949
"325",19.5389123803817
"326",12.4398183486903
"327",16.629320172466
"328",21.591685552717
"329",20.7994340070366
"330",20.8219450328625
"331",21.2487731676636
"332",20.4664116802955
"333",14.3427546146238
"334",17.7464881816863
"335",20.9209157960158
"336",20.5386309561716
"337",21.7765664023139
"338",23.5368724076678
"339",23.5526732799865
"340",15.2771508494732
"341",17.495734415335
"342",24.5195685459544
"343",23.604585929607
"344",23.6146803737404
"345",23.6235975299426
"346",25.0364974548706
"347",15.620730848791
"348",17.2074080245312
"349",19.5057489652086
"350",19.8873537209369
"351",21.0713411345452
"352",21.4813055915165
"353",22.3237825501243
"354",15.0377539696231
"355",17.8847635212236
"356",21.4710546284405
"357",19.3150729997019
"358",20.0671018495172
"359",21.2525221800367
"360",22.0775047923227
"361",14.3044991124132
"362",17.0060225695414
"363",21.2092442281223
"364",20.394716195356
"365",20.7764020732043
