"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55"
0,51.9135,49.3567,62.3783,81.1768,122.1111,213.9818,430.2502,709.1502,1234.978,2632.4289,4942.4957,6356.5053,6581.9764,4962.406,2924.9008,1490.8156,863.3634,507.8333,275.7357,136.889,63.01,21.5571,9.549,3.4634,1.1139,0.3645,0.116,0.0355,0.0096,0.003,9e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,38.9395,37.8289,48.9866,65.3854,101.0703,182.4242,378.8106,644.989,1162.6404,2577.3909,5032.2382,6677.9085,7039.6988,5324.205,3118.7299,1574.4222,901.3487,523.6247,280.7846,137.7329,62.6463,21.2195,9.305,3.3409,1.0643,0.3451,0.1089,0.033,0.0088,0.0028,8e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,48.1812,45.9179,58.1934,75.9575,114.6446,201.6815,407.4315,675.277,1184.4597,2551.5922,4863.544,6375.3958,6736.5012,5168.431,3085.4528,1587.7369,927.4243,549.7653,300.5864,150.1675,69.5437,23.9124,10.6461,3.8809,1.2542,0.4121,0.1318,0.0405,0.011,0.0035,0.001,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,38.4508,36.5406,46.1702,60.0917,90.4543,158.7619,320.316,531.3315,936.0193,2039.6693,3982.4798,5429.8792,6031.8349,4866.2303,3028.1368,1611.6277,971.6668,593.2255,333.1947,170.5991,80.9116,28.3755,12.8867,4.7918,1.5781,0.5279,0.1718,0.0536,0.0148,0.0047,0.0014,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,31.1406,30.0146,38.5279,50.966,78.0442,139.4879,286.7875,484.0865,866.5216,1913.8129,3753.4664,5063.8642,5483.2253,4275.2639,2573.1289,1329.2655,778.1482,461.7574,252.5475,126.162,58.4151,20.0812,8.9382,3.2575,1.0525,0.3458,0.1106,0.034,0.0092,0.0029,9e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,37.842,35.7639,44.9117,58.0855,86.8555,151.384,303.2439,499.7528,875.3744,1899.3154,3707.8501,5088.221,5726.1452,4696.7746,2969.6948,1603.0533,980.0478,606.3802,344.832,178.5866,85.6467,30.3141,13.8957,5.2151,1.7325,0.5843,0.1916,0.0603,0.0168,0.0054,0.0016,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,58.5771,53.5883,64.8885,80.824,116.1366,194.0104,371.6657,587.1333,987.4295,2060.5473,3919.4212,5371.9288,6211.0062,5349.7068,3574.7134,2035.2641,1314.1955,858.032,513.3104,278.6552,139.9062,51.4384,24.5004,9.554,3.2909,1.1482,0.389,0.1263,0.0362,0.012,0.0038,0.0011,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,42.1843,39.7905,49.8561,64.324,95.9221,166.6594,332.5703,545.6187,950.138,2043.6213,3938.7335,5313.439,5864.2188,4723.3394,2944.4584,1572.067,951.5665,583.4841,329.1679,169.2547,80.6138,28.3713,12.9311,4.8255,1.5945,0.535,0.1746,0.0547,0.0151,0.0049,0.0015,4e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,32.6249,31.7533,41.2087,55.1348,85.4581,154.7487,322.6742,552.2931,1002.9075,2249.9912,4476.9065,6099.0921,6624.3746,5147.4629,3077.2657,1577.7757,916.0827,539.0571,292.4231,144.9559,66.6061,22.7515,10.0619,3.6435,1.17,0.3822,0.1216,0.0371,0.01,0.0031,9e-04,2e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
0,41.7491,39.6119,49.9588,64.8931,97.4632,170.6196,343.1569,567.0978,994.1683,2150.5896,4153.9463,5582.7928,6101.7305,4849.4935,2983.1864,1573.7168,941.235,570.5028,318.373,162.0677,76.4379,26.6836,12.0624,4.4647,1.4639,0.4876,0.158,0.0491,0.0135,0.0043,0.0013,3e-04,1e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
